id,supplement,category,type,name,ruby,maxlv,maxlv_int,timing,skill,dfclty,target,rng,encroach,encroach_int,restrict,premise,flavor,effect,ref_weapon_id,ref_armor_id,ref_faq_id,ref_info_id,update,other_ver_id,rel_power_id,rel_weapon_id,rel_armor_id,rel_vehicle_id,rel_connection_id,rel_general_id,rel_dlois_id,type_restrict_order
基本2-眠りの粉,基本2,ソラリス,一般,眠りの粉,ネムリノコナ,3,3,メジャーアクション,〈RC〉,対決,単体,視界,1,1,—,,麻酔物質を生成し、散布することで非力な対象を無力化するエフェクト。,トループのみを対象にできる。射撃攻撃を行なう。命中した場合、対象を戦闘不能とする。このエフェクトを組み合わせた攻撃で、対象にHPダメージを与えることはできない。このエフェクトは1シナリオにLV回まで使用できる。,,,,,EA,EA-眠りの粉,,,,,,,,0
基本2-腐食の指先,基本2,ソラリス,一般,腐食の指先,フショクノユヒサキ,5,5,メジャーアクション,〈白兵〉〈射撃〉,対決,単体,武器,2,2,—,,物質を急速に劣化させる腐食物質を生成し、それを利用して、無機物を破壊するエフェクト。,このエフェクトを組み合わせた攻撃が命中した場合、そのシーンの間、対象の装甲値を−[LV×5](最低0)する。,,,,,EA,EA-腐食の指先,,,,,,,,0
基本2-群れの召喚,基本2,ソラリス,一般,群れの召喚,ムレノショウカン,3,3,リアクション,効果参照,対決,自身,至近,2,2,—,,特殊なフェロモンにより、小動物や昆虫などをさらに多く集め、攻撃を回避しやすくするエフェクト。,このエフェクトは《命の盾》と組み合わせて使用する。このエフェクトを組み合わせた判定のダイスを+LV個する。,,,,,EA,EA-群れの召喚,基本2-命の盾,,,,,,,0
基本2-盲目の羊,基本2,ソラリス,一般,盲目の羊,モウモクノヒツシ,5,5,オートアクション,—,自動成功,単体,至近,3,3,—,,視覚を阻害する物質を生成、散布することで、対象の行動を妨害するエフェクト。,対象が判定を行なう直前に使用する。その判定のダイスを−[LV+1]個する。このエフェクトは1ラウンドに1回まで使用できる。,,,,,EA,EA-盲目の羊,,,,,,,,0
基本2-さらなる力,基本2,ソラリス,一般,さらなる力,サラナルチカラ,1,1,メジャーアクション,〈RC〉,20,単体,至近,5,5,80%,,興奮物質の分泌をうながし、動けないものを再び動かすエフェクト。,行動済みの対象に使用することで、対象は未行動になる。このエフェクトの対象は変更できない。このエフェクトは1ラウンドに1回まで使用できる。,,,,,EA,EA-さらなる力,,,,,,,,1
基本2-奇跡の雫,基本2,ソラリス,一般,奇跡の雫,キセキノシスク,3,3,オートアクション,—,自動成功,単体,視界,6,6,100%,,レネゲイドを濃縮した物質を生成し、生命力を活性化させるエフェクト。,対象が戦闘不能となった時に使用する。対象は戦闘不能を回復し、HPを[LV×5]まで回復する。このエフェクトはあなた自身を対象にできない。このエフェクトは1シナリオに1回まで使用できる。,,,,,EA,EA-奇跡の雫,,,,,,,,2
基本2-堕ちる絶望,基本2,ソラリス,一般,堕ちる絶望,オチルセツホウ,5,5,メジャーアクション,〈RC〉,対決,単体,視界,4D10,40,120%,,対象に強烈な精神的負荷をかけ、衝動を刺激するエフェクト。,対象の〈意志〉と対決する。勝利すると、対象がオーヴァードの場合、衝動判定が発生する。この際、難易度は[LV×3]となる。対象が非オーヴァードの場合、オーヴァードとして覚醒する可能性がある。詳細はGMが決定すること。,,,,,EA,EA-堕ちる絶望,,,,,,,,3
基本2-帰還の声,基本2,ソラリス,一般,帰還の声,キカンノコエ,1,1,オートアクション,—,自動成功,単体,視界,6,6,ピュアブリード,,安定剤を生成し、投与することで、対象の精神を落ち着かせるエフェクト。,いつでも使用できる。対象の取得しているエフェクトのうち、使用回数制限のあるエフェクトひとつの使用回数を1回ぶん回復させる。このエフェクトは1シナリオに1回まで使用できる。,,,95 96,,EA,EA-帰還の声,,,,,,,,5
基本2-快楽の香気,基本2,ソラリス,イージー,快楽の香気,カイラクノコウキ,1,1,メジャーアクション,—,自動成功,シーン(選択),視界,—,0,—,,においを嗅ぐだけで恍惚とするような快楽物質を散布するエフェクト。量を調節することで単に人を集めたり、快楽で気絶させてしまうこともできる。ただしこの効果は、エキストラに対してしか効果を持たない。,,,,,,EA,EA-快楽の香気,,,,,,,,50
基本2-隠し味,基本2,ソラリス,イージー,隠し味,カクシアシ,1,1,メジャーアクション,—,自動成功,効果参照,至近,—,0,—,,特定の化学物質を作り出し、食事の味を向上させるエフェクト。生肉を甘い果実のような味にすることもできる。ただし、栄養価は変わらない。味に対してキャラクターがどのように感じるかは、GMが決定する。,,,,,,EA,EA-隠し味,,,,,,,,50
基本2-元気の水,基本2,ソラリス,イージー,元気の水,ケンキノミス,1,1,メジャーアクション,—,自動成功,単体,至近,—,0,—,,栄養満点の水を作り出すエフェクト。これを飲むことで、疲れが取れる。ただし、HPが回復したり、バッドステータスが回復するような効果はない。具体的な効果はGMが決定する。GMは必要と感じたなら、〈RC〉による判定を行なわせてもよい。,,,,,,EA,EA-元気の水,,,,,,,,50
基本2-声無き声,基本2,ソラリス,イージー,声無き声,コエナキコエ,1,1,メジャーアクション,—,自動成功,単体,視界,—,0,—,,幻覚伝達物質を媒介にして、みずからの思念を離れた場所にいる誰かに伝えるエフェクト。相手の考えていることも、相手が心を開いてくれたなら聞くことができる。GMは必要と感じたなら、〈RC〉による判定を行なわせてもよい。,,,,,,EA,EA-声無き声,,,,,,,,50
基本2-細菌環境操作,基本2,ソラリス,イージー,細菌環境操作,サイキンカンキョウソウサ,1,1,メジャーアクション,—,自動成功,シーン(選択),視界,—,0,—,,細菌環境を操作するエフェクト。有害菌を排除して無菌室に似た環境を作り出したり、醸造や発酵を完全に制御することができる。また、完璧に細菌環境が制御された環境で過ごすことで、免疫機構を強化し健康を増進することも可能である。GMは必要と感じたなら、〈RC〉による判定を行なわせてもよい。,,,,,,EA,EA-細菌環境操作,,,,,,,,50
基本2-竹馬の友,基本2,ソラリス,イージー,竹馬の友,チクハノトモ,1,1,メジャーアクション,—,自動成功,単体,視界,—,0,—,,幻覚物質によって対象の認識をかく乱し、その信頼を得るエフェクト。対象はあなたを信頼できる友と思い込んでしまう。ただしこの効果は、エキストラに対してしか効果を持たない。GMは必要と感じたなら、〈交渉〉による判定を行なわせてもよい。,,,,,,EA,EA-竹馬の友,,,,,,,,50
基本2-虹の香り,基本2,ソラリス,イージー,虹の香り,ニシノカオリ,1,1,メジャーアクション,—,自動成功,シーン,視界,—,0,—,,特定のにおいを発生させる化学物質を作り出すエフェクト。使用することで、シーンを望むにおいで満たすことができる。GMは状況により、効果の範囲を制限してもよい。GMは必要と感じたなら、〈RC〉による判定を行なわせてもよい。,,,,,,EA,EA-虹の香り,,,,,,,,50
基本2-インティミデーション,基本2,一般,一般,インティミデーション,インティミテーション,1,1,メジャーアクション,〈RC〉,対決,単体,視界,5,5,—,,ワーディングをより攻性に解放し、格下の相手を無力化するエフェクト。,トループのみを対象にできる。射撃攻撃を行なう。命中した場合、対象を戦闘不能とする。このエフェクトを組み合わせた攻撃で、対象にHPダメージを与えることはできない。このエフェクトは1シナリオに1回まで使用できる。,,,,,EA,EA-インティミデーション,,,,,,,,0
基本2-ヴァイタルアップ,基本2,一般,一般,ヴァイタルアップ,ウァイタルアッフ,1,1,セットアッププロセス,—,自動成功,自身,至近,効果参照,,—,,生命力を高めるエフェクト。,あなたのHPを+[現在の侵蝕率−100(最低0)]する。この時、上限を超えてもよい。HPの加算が終了した後、ただちにあなたの侵蝕率は、増加したHPと同じだけ上昇する。増加したHPは、ダメージで失われるか、シナリオ終了まで持続する。このエフェクトは1シナリオに1回まで使用できる。,,,,,EA,EA-ヴァイタルアップ,,,,,,,,0
基本2-ウェポンマスタリー,基本2,一般,一般,ウェポンマスタリー,ウェホンマスタリー,3,3,常時,—,自動成功,自身,至近,—,0,—,,武器がレネゲイドを通して、あなたと通じ合うことを表わすエフェクト。,プリプレイであなたが常備化している武器ひとつを指定する。その攻撃力を+LVする。このエフェクトは侵蝕率によるレベルアップの効果を受けない。このエフェクトを取得した場合、あなたの侵蝕率基本値を+2する。,,,,,EA,EA-ウェポンマスタリー,,,,,,,,0
基本2-エンハンスアクション,基本2,一般,一般,エンハンスアクション,エンハンスアクション,3,3,メジャーアクション,効果参照,—,—,—,4,4,—,,オーヴァードであることを生かして、さまざまな離れ業を行なうエフェクト。,あらゆる判定と組み合わせることができる。組み合わせた判定のダイスを+[LV×2]個する。このエフェクトは1シナリオに1回まで使用できる。,,,,,EA,EA-エンハンスアクション,,,,,,,,0
基本2-カームダウン,基本2,一般,一般,カームダウン,カームタウン,3,3,セットアッププロセス,—,自動成功,シーン,視界,3,3,—,,周囲の空間に、レネゲイドを沈静化させる物質を散布するエフェクト。,そのラウンドの間、シーンに登場しているオーヴァード(含むジャーム)のキャラクターが行なう、あらゆる判定のダイスを−[LV×2]個する。このエフェクトは他のエフェクトと組み合わせて使用できない。,,,,,EA,EA-カームダウン,,,,,,,,0
基本2-ソルジャーコネクト,基本2,一般,一般,ソルジャーコネクト,ソルシャーコネクト,1,1,セットアッププロセス,—,自動成功,シーン(選択),視界,4,4,—,,レネゲイドの情報伝達能力を利用して部下と意識を共有し、素早く命令を伝えるエフェクト。,トループのみを対象とする。そのラウンドの間、対象の【行動値】はあなたと同じ値となる。効果に同意する対象にしか使用できない。,,,,,EA,EA-ソルジャーコネクト,,,,,,,,0
