id,supplement,category,name,ruby,type,procure,procure_int,stock,stock_int,exp,exp_int,rec,flavor,effect,price,rec_effect,ref_weapon_id,ref_faq_id,ref_info_id,update,other_ver_id,rel_power_id,rel_weapon_id,rel_armor_id,rel_vehicle_id,rel_connection_id,rel_general_id,rel_dlois_id,type_order,cost_order
NC-ダッシュローラー,NC,ジェネラルアイテム,ダッシュローラー,タッシュローラー,一般,26,26,3,3,,,,パワーアシストアーマーの脚部に搭載するコアレスモーターで回転する車輪。急加速を可能とし、制動は装備されたピックで行なう。,あなたが名称に「パワーアシストアーマー」「PAアーマー」を含む防具を装備している間、[戦闘移動]を+10mする。,,,,,,IA,IA-ダッシュローラー,,,基本2-パワーアシストアーマー NC-第二世代型PAアーマー NC-“黒雷”PAアーマー NC-重装PAアーマー,,,,,0,3
NC-予備弾倉,NC,ジェネラルアイテム,予備弾倉,ヨヒタンソウ,使い捨て,10,10,2,2,,,,各種ライフル・榴弾砲の予備弾倉。,マイナーアクションで使用する。装備している以下のアイテムひとつの使用回数を回復する。PDW、アンチマテリアルライフル、ARライフル、グレネードランチャー、大型擲弾砲、火炎放射器。,,,,,,IA,IA-予備弾倉,,基本2-PDW 基本2-アンチマテリアルライフル NC-ARライフル 基本2-グレネードランチャー IC-大型擲弾砲 IC-火炎放射器,,,,,,1,2
NC-炸裂徹甲弾,NC,ジェネラルアイテム,炸裂徹甲弾,サクレツテッコウタン,使い捨て,8,8,1,1,,,,特調の対ジャーム部隊が使用する特殊徹甲弾。対象の体内で炸裂し、再生不可能なまでに組織を破砕する。,マイナーアクションで使用する。そのメインプロセスで使用する、名称に「機関」「ライフル」「ショットガン」「擲弾砲」「グレネードランチャー」を含む武器による射撃攻撃の攻撃力+1D。,,,,,,IA,IA-炸裂徹甲弾,,基本1-アサルトライフル 基本1-スナイパーライフル 基本2-ショットガン 基本2-グレネードランチャー 基本2-ボルトアクションライフル 基本2-アンチマテリアルライフル IC-ショットガン(スラッグ) IC-フルオートショットガン IC-大型擲弾砲 NC-車載機関銃 NC-コンバットショットガン NC-スマートライフル NC-大口径機関砲 NC-ARライフル,,,,,,1,1
NC-アンチレネゲイドシェル,NC,ジェネラルアイテム,アンチレネゲイドシェル,アンチレネケイトシェル,使い捨て,13,13,5,5,,,,レネゲイドの働きを鎮静化する薬液を内包した弾丸。さまざまな武器に対応したバリエーションが存在する。,マイナーアクションで使用する。そのメインプロセスに行なう「種別:射撃」の武器による攻撃が命中した場合、その攻撃の対象がそのラウンドの間に行なう判定のダイスを−2個する。この効果はオーヴァードのキャラクターにのみ適用される。,,,,,,IA,IA-アンチレネゲイドシェル,,,,,,,,1,5
NC-芸術道具,NC,ジェネラルアイテム,芸術道具,ケイシュツトウク,一般,10~,10,2,2,,,,絵を描くための絵具やキャンバス、音楽を奏でるための楽器、彫刻をするためのノミなど、芸術作品を作るためのプロ用のアイテム。,取得時に〈芸術:~~〉からひとつを選択する。あなたが行なう〈芸術:~~〉判定の達成値に+1する。「芸術道具:~~」のように記述し、選択した〈芸術:~~〉ごとに別のアイテムとして扱う。,,,,,,IA,IA-芸術道具,,,,,,,,0,2
NC-黒の中心核,NC,ユニークアイテム:バロール,黒の中心核,クロノチュウシンカク,使い捨て,,,,,10,10,,魔眼に取り込ませることによって限界を超えてエフェクトを強化することができる謎の結晶。,マイナーアクションで使用する。そのシーンの間あなたがバロールのエフェクトを組み合わせた攻撃で与えるダメージを+1Dする。ただし、攻撃を行なったメインプロセスの終了時に3点のHPを失う。複数使用した場合、効果は3つまで重複して適用する(HPを失う効果も重複することに注意)。,,,,,,IA,IA-黒の中心核,,,,,,,,1,10
NC-オーディンアイ,NC,ユニークアイテム:ブラックドッグ,オーディンアイ,オーティンアイ,一般,,,,,35,35,,ブラックドッグのオーヴァード専用にチューニングされた戦術分析義眼。,マイナーアクションで使用する。使用する時に技能をひとつ選択すること。そのシーンの間、選択した技能による判定のダイスを+4個する。この効果を使用した場合、あなたの侵蝕率を+4する。効果中はマイナーアクションを再度使用することで、技能を変更することができる。,,,,,,IA,IA-オーディンアイ,,,,,,,,0,35
NC-サングイン,NC,ユニークアイテム:ブラム=ストーカー,サングイン,サンクイン,一般,,,,,15,15,,着用者の血液を吸い上げ、より効率的にエフェクトへと変換する茨の腕輪。,所持している間、あなたがブラム=ストーカーの「任意のHPを消費する」ことで効果を決定するエフェクトを使用した場合、実際に消費したHPに+5して効果を算出することができる。,,,,,,IA,IA-サングイン,,,,,,,,0,15
NC-シャープフィン,NC,ユニークアイテム:キュマイラ,シャープフィン,シャーフフィン,一般,,,,,15,15,,いにしえのレネゲイドが宿った古代鮫の化石。より鋭い牙やヒレを生み出すことが可能になるが、肉体への反動が大きくなる。,あなたが《破壊の爪》の効果を受けている間、あなたの素手の攻撃力を+5する。ただし、この効果を受けて素手による白兵攻撃を行なうたびにHPを3点失う。,,,,,,IA,IA-シャープフィン,EA-破壊の爪,基本1-素手,,,,,,0,15
NC-覇王甲,NC,ユニークアイテム:キュマイラ,覇王甲,ハオウカフト,一般,,,,,10,10,,オーヴァードと共生関係を結ぶ黄金の甲虫。キュマイラの獣化と同調し、共生者に黄金の輝きを授ける。,あなたが《完全獣化》を使用した直後に使用する。あなたが次に行なう攻撃の攻撃力を+10する。この効果を使用するたび、あなたの侵蝕率を+2する。,,,,,,IA,IA-覇王甲,EA-完全獣化,,,,,,,0,10
NC-供儀の石仮面,NC,ユニークアイテム:エグザイル,供儀の石仮面,クキノイシカメン,一般,,,,,20,20,,装着することで肉体と融合し生命力を飛躍的に高める割れた石の仮面。着用者の正気を食らうという曰くがある。,セットアッププロセスに使用する。あなたのHP最大値と現在HPを+20する。この効果はそのシーンの終了まで持続する。ただし、使用した時にあなたの侵蝕率を+5する。1シナリオに1回まで使用できる。,,,,,,IA,IA-供儀の石仮面,,,,,,,,0,20
NC-九生足,NC,ユニークアイテム:エグザイル,九生足,キュウセイソク,一般,,,,,10,10,,オーヴァードと共生関係を結ぶ九本足のタランチュラ。エグザイルに不死身の生命力をもたらす。,あなたがなんらかの効果で戦闘不能から回復した直後に使用する。あなたのHPを10点回復する。この効果を使用するたび、あなたの侵蝕率を+1する。,,,,,,IA,IA-九生足,,,,,,,,0,10
NC-七里靴,NC,ユニークアイテム:ハヌマーン,七里靴,シチリクツ,一般,,,,,20,20,,かつて俊足のオーヴァードが用いたというEXレネゲイドに感染した靴。七里を一瞬で駆け抜けたという。,あなたの【行動値】を+5する。また、この装備を所持している間、戦闘移動を行なう際にエンゲージからの離脱を行なうことができる。,,,,,,IA,IA-七里靴,,,,,,,,0,20
NC-贋作王の秘本,NC,ユニークアイテム:モルフェウス,贋作王の秘本,カンサクオウノヒホン,一般,,,,,5,5,,あらゆる道具を模造するモルフェウスの錬成の極意が記された本。,取得時にモルフェウス以外のシンドローム専用のユニークアイテムをひとつ選択すること。あなたは選択したユニークアイテムを取得し、使用することができるようになる。取得に必要な経験点は別途支払うこと。このアイテムは3つまで取得できる。,,,,,,IA,IA-贋作王の秘本,,,,,,,,0,5
NC-剣星の星砂,NC,ユニークアイテム:モルフェウス,剣星の星砂,ケンセイノホシスナ,一般,,,,,15,15,,空から降り注いだという星の砕けた欠片。この砂はモルフェウスのエフェクトとの親和性が非常に高い。,セットアッププロセスに使用する。あなたは即座に「タイミング:マイナーアクション」のモルフェウスのエフェクトを最大3つまで組み合わせて使用することができる。ただし使用した時に、あなたの侵蝕率を+2する。,,,,,,IA,IA-剣星の星砂,,,,,,,,0,15
NC-バトルスカウター,NC,ユニークアイテム:ノイマン,バトルスカウター,ハトルスカウター,一般,,,,,20,20,,ネットワークに接続した分析用モノクル。対象の行動を推測し、あらゆる行動を封殺するプランを提示する。,マイナーアクションで使用する。シーンに登場しているキャラクターひとりを選択し、そのシーンの間そのキャラクターの【行動値】を−5する。1シーンに1回まで使用できる。,,,,,,IA,IA-バトルスカウター,,,,,,,,0,20
