id,supplement,category,name,ruby,type,skill,acc,acc_int,atk,atk_int,guard,guard_int,rng,rng_int,procure,procure_int,stock,stock_int,exp,exp_int,rec,flavor,effect,price,rec_effect,ref_faq_id,ref_info_id,refed_power_id,refed_armor_id,refed_general_id,update,other_ver_id,rel_power_id,rel_weapon_id,rel_armor_id,rel_vehicle_id,rel_connection_id,rel_general_id,rel_dlois_id,type_order,cost_order
EA-無形の爪牙,EA,クリエイトアイテム:ウロボロス,無形の爪牙,ムキョウノソウカ,白兵,〈白兵〉,0,0,[LV+2],,1,1,至近,0,購入不可,,不可,,,,,レネゲイドを喰らう影を身にまとい、直接攻撃に扱うエフェクト。,そのシーンの間、あなたの素手のデータを以下のように変更する。,,,,,EA-無形の爪牙,,,IA,,,,,,,,,0,999
EA-アームブレード,EA,エフェクトアイテム:ブラックドッグ専用アイテム,アームブレード,アームフレート,白兵,〈白兵〉,−1,-1,9,9,3,3,至近,0,購入不可,,不可,,,,,腕に埋め込み式のブレードを取り付ける。非常に切れ味が鋭く、鉄もたやすく切り裂く。普段は腕に収納されているが、イニシアチブプロセスにオートアクションで装備できる。,この武器による攻撃に対してガードが行なわれた場合、対象のガード値を−5してダメージを算出する。,,,,,,,,IA,基本2-アームブレード IA-アームブレード,EA-ハードワイヤード EA-ハイマニューバー,,,,,,,0,999
EA-アームバンカー,EA,エフェクトアイテム:ブラックドッグ専用アイテム,アームバンカー,アームハンカー,白兵,〈白兵〉,−3,-3,15,15,1,1,至近,0,購入不可,,不可,,,,,両腕に埋め込むパイルバンカー。普段は格納されているが、マイナーアクションで展開し、装備できる。,このアイテムを取得するには、《ハードワイヤード》で取得できるアイテム3個分が必要となる。この武器による攻撃で1点でもHPダメージを与えた場合、さらにバッドステータスの硬直を与える。この武器を装備している間、他の武器を装備できない。,,,,,,,,IA,IA-アームバンカー,EA-ハードワイヤード EA-ハイマニューバー,,,,,,,0,999
EA-ヴィブロウィップ,EA,エフェクトアイテム:ブラックドッグ専用アイテム,ヴィブロウィップ,ウィフロウィッフ,白兵,〈白兵〉,−2,-2,10,10,—,0,10m,10,購入不可,,不可,,,,,指先に埋め込むワイヤーウィップ。高速振動機構を持ち、起動することで驚異的な切断力を誇る。普段は指先に収納されているが、イニシアチブプロセスにオートアクションで装備できる。,このアイテムを取得するには、《ハードワイヤード》で取得できるアイテム3個分が必要となる。マイナーアクションを使用することで、そのシーンの間、この武器の攻撃力を+5する。,,,,,,,,IA,IC-ヴィブロウィップ IA-ヴィブロウィップ,EA-ハードワイヤード EA-ハイマニューバー,,,,,,,0,999
EA-インプラントミサイル,EA,エフェクトアイテム:ブラックドッグ専用アイテム,インプラントミサイル,インフラントミサイル,射撃,〈射撃〉,−3,-3,12,12,—,0,20m,20,購入不可,,不可,,,,,腕や脚などに埋め込む、小型のミサイルランチャー。普段は格納されているが、イニシアチブプロセスにオートアクションで装備できる。,このアイテムは最大で2つまでしか取得できない。この武器による攻撃の対象は「範囲(選択)」となる。この武器は1シナリオに1回使用できる。,,,102,,,,,IA,IA-インプラントミサイル,EA-ハードワイヤード EA-ハイマニューバー,,,,,,,2,999
EA-リニアキャノン,EA,エフェクトアイテム:ブラックドッグ専用アイテム,リニアキャノン,リニアキャノン,射撃,〈射撃〉,−2,-2,8,8,—,0,50m,50,購入不可,,不可,,,,,腕に電磁加速式の銃を取り付ける。この銃は普段は腕に収納されているが、イニシアチブプロセスにオートアクションで装備できる。,この武器による攻撃に対してドッジが行なわれた場合、対象の判定のダイスを−2個する。,,,,,,,,IA,基本2-リニアキャノン IA-リニアキャノン,EA-ハードワイヤード EA-ハイマニューバー,,,,,,,2,999
EA-小型浮遊砲,EA,エフェクトアイテム:ブラックドッグ専用アイテム,小型浮遊砲,コカタフユウホウ,射撃,〈射撃〉,−2,-2,5,5,—,0,20m,20,購入不可,,不可,,,,,体から射出する小型砲台。射出後は空中を浮遊し、自在に操作できる。普段は体内に収納されているが、イニシアチブプロセスにオートアクションで装備できる。,このアイテムを取得するには、《ハードワイヤード》で取得できるアイテム3個分が必要となる。この武器による攻撃では、対象の装甲値を無視してダメージを算出する。,,,,,,,,IA,IC-小型浮遊砲 IA-小型浮遊砲,EA-ハードワイヤード EA-ハイマニューバー,,,,,,,2,999
EA-従者の盾,EA,エフェクトアイテム:従者専用アイテム,従者の盾,シュウシャノタテ,白兵,〈白兵〉,−2,-2,2,2,8,8,至近,0,購入不可,,不可,,,,,従者の身体の一部が、盾状に変化したもの。形状は従者の主人の思いのままである。,,,,,,,,,IA,IC-従者の盾 IA-従者の盾,EA-愚者の兵装,,,,,,,0,999
EA-従者の爪,EA,エフェクトアイテム:従者専用アイテム,従者の爪,シュウシャノツメ,白兵,〈白兵〉,0,0,8,8,3,3,至近,0,購入不可,,不可,,,,,従者の身体の一部が、武器として変化したもの。形状は爪や剣、槍など従者の主人の思いのままである。,,,,,,,,,IA,基本2-従者の爪 IA-従者の爪,EA-愚者の兵装,,,,,,,0,999
EA-従者の弓,EA,エフェクトアイテム:従者専用アイテム,従者の弓,シュウシャノユミ,射撃,〈射撃〉,−1,-1,7,7,—,0,視界,,購入不可,,不可,,,,,従者の身体の一部が、武器として変化したもの。形状は弓や銃、針など従者の主人の思いのままである。,,,,,,,,,IA,基本2-従者の弓 IA-従者の弓,EA-愚者の兵装,,,,,,,2,999
LM-ブレイドバレット,LM,秘密兵器専用アイテム,ブレイドバレット,フレイトハレット,白兵/射撃,〈白兵〉/〈射撃〉,0,0,8,8,2,2,至近/10m,10,,,,,20,20,,EXレネゲイドに感染した、投擲用ナイフ。刀身に施された特殊な刻印が、投擲時にナイフを加速させ、相手の意識を刈りとるほどの衝撃を生む。,この武器を使用して射撃攻撃を行ない、1点でもHPダメージを与えた場合、対象に放心を与える。種別、技能、射程の/の右側が射撃攻撃を行なった場合のデータとなる。,,,,,,,,IA,上級-ブレイドバレット IA-ブレイドバレット,,,,,,,LM-秘密兵器,1,20
LM-フォールンブレイド,LM,秘密兵器専用アイテム,フォールンブレイド,フォールンフレイト,白兵,〈白兵〉,0,0,9,9,3,3,至近,0,,,,,20,20,,EXレネゲイドに感染した剣。使用者の意志により、その鋭さを増すことがある。,この武器による白兵攻撃の命中判定の直前に使用する。その判定のクリティカル値を−1(下限値5)する。ただし、この効果を使用した場合、この武器はメインプロセスの終了時に破壊される。,,,,,,,,IA,上級-フォールンブレイド IA-フォールンブレイド,,,,,,,LM-秘密兵器,0,20
LM-レイジングブレイド,LM,秘密兵器専用アイテム,レイジングブレイド,レイシンクフレイト,白兵,〈白兵〉,−2,-2,12,12,6,6,至近,0,,,,,20,20,,EXレネゲイドに感染した巨大な剣。使用者の意志に反応して、威力を増す。,この武器による白兵攻撃の直前に使用する。この攻撃のダメージを+2Dする。この効果は1シーンに1回まで使用できる。この武器を装備している間、他の武器は装備できず、あなたの【行動値】を−4する。,,,104,,,,,IA,上級-レイジングブレイド IA-レイジングブレイド,,,,,,,LM-秘密兵器,0,20
LM-フォールンシールド,LM,秘密兵器専用アイテム,フォールンシールド,フォールンシールト,白兵,〈白兵〉,0,0,2,2,8,8,至近,0,,,,,20,20,,EXレネゲイドに感染したことで、自在に硬度を変化できるようになった盾。,あなたがガードを行なう際に使用する。このガードの間、この武器のガード値を+5する。この効果を使用するたびに、あなたの侵蝕率を+1する。,,,,,,,,IA,上級-フォールンシールド IA-フォールンシールド,,,,,,,LM-秘密兵器,0,20
LM-フォールンピストル,LM,秘密兵器専用アイテム,フォールンピストル,フォールンヒストル,射撃,〈射撃〉,0,0,8,8,—,0,20m,20,,,,,20,20,,EXレネゲイドに感染した拳銃。使用者の意志により、弾道を自在に操ることができる。,この武器による射撃攻撃の命中判定の直前に使用する。その攻撃に対するリアクションのクリティカル値を+1する。この効果は1シナリオに3回まで使用できる。,,,,,,,,IA,上級-フォールンピストル IA-フォールンピストル,,,,,,,LM-秘密兵器,2,20
LM-フォールンライフル,LM,秘密兵器専用アイテム,フォールンライフル,フォールンライフル,射撃,〈射撃〉,0,0,10,10,—,0,200m,200,,,,,20,20,,EXレネゲイドに感染したライフル。レネゲイドを沈静化する弾丸を放つ。,この武器を使用した射撃攻撃で、オーヴァード(ジャーム)の対象に1点でもHPダメージを与えた場合、そのラウンドの間、対象が行なう判定のダイスを−3個する。この武器を使用する射撃攻撃は、同じエンゲージにいるキャラクターを攻撃の対象にできない。,,,,,,,,IA,上級-フォールンライフル IA-フォールンライフル,,,,,,,LM-秘密兵器,2,20
LM-栄光と勝利の槍,LM,遺産継承者専用アイテム,栄光と勝利の槍,エイコウトショウリノヤリ,白兵/射撃,〈白兵〉/〈射撃〉,−1,-1,11,11,3,3,至近/視界,,購入不可,,不可,,,,,英雄が用いたとされる必勝の槍。投じれば狙った相手を必ず貫く。,あなたは《カウンター》を1レベルで取得する。取得に経験点は必要なく、経験点を使用して成長させることができる。種別、射程の/の右側が射撃攻撃を行なった場合のデータとなる。,契約者は代償として常に勝利を追求させられる。侵蝕率基本値を+6する。,,,,,,,IA,IA-栄光と勝利の槍,EA-カウンター,,,,,,LM-遺産継承者 HR-遺産の器,1,999
LM-鬼切りの古太刀,LM,遺産継承者専用アイテム,鬼切りの古太刀,オニキリノコタチ,白兵,〈白兵〉,0,0,10,10,3,3,至近,0,購入不可,,不可,,,,,鬼を切ったとされる太刀。邪な魔術を断ち終わらせる力を持つ。,この武器を使用した攻撃で1点でもダメージを与えた場合、対象が使用して効果が持続しているEロイスひとつを解除できる。ただし、解除に別の条件が設定されている場合、GMが許可しない限り解除はできない。,契約者はジャームに嫌悪を覚えるようになる。侵蝕率基本値に+4する。,,,,,,,IA,IA-鬼切りの古太刀,,,,,,,LM-遺産継承者 HR-遺産の器,0,999
HR-ワーデンズブレイズ,HR,リレーションアイテム:テレーズ・ブルム,ワーデンズブレイズ,ワーテンスフレイス,リレーション/白兵,〈白兵〉,−2,-2,12,12,3,3,至近,0,,,,,50,50,テレーズ・ブルム,テレーズが信頼したボディガードに渡す生きた刀。EXレネゲイドに感染した逸品。中枢評議員など要人を守る者のために開発された剣で、一見すると何の変哲もない武器だが、互いの信頼関係に呼応して身体能力を高める特性がある。,あなたがカバーリングを行なう時に使用する。そのカバーリングはあなたから10m離れたキャラクターにも行なえる。この効果は1シナリオに1回まで使用できる。,,あなたは通常効果の内容を1シナリオに1回ではなく、1シーンに1回まで使用できるようになる。,,,,,,IA,IA-ワーデンズブレイズ,,,,,,,,6,50
HR-天の火,HR,リレーションアイテム:アッシュ・レドリック,天の火,テンノヒ,リレーション/射撃,〈知識:機械工学〉,−10,-10,40,40,—,0,視界,,,,,,150,150,アッシュ・レドリック,UGNが開発した静止衛星軌道上に浮かぶ巨大なレーザー兵器。地球上であればピンポイントの対地攻撃を可能とする。本来はジャームの殲滅用に開発された決戦兵器である。現在の使用権はアッシュ・レドリックが持ち、彼が利用することのできるもっとも大きなカードだといわれている。,あなたが行なう〈交渉〉判定の達成値に常に+10する。また、あなたはこの武器を1シナリオに1回まで使用できる。,,あなたは、この武器を1シナリオに1回ではなく、1シナリオに3回まで使用できるようになる。,,,,,,IA,IA-天の火,,,,,,,,7,150
